chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr11	78822851	78823335			inside intron	inside	17542	inside intron	-17331	1	2	inside transcription region	+	39538		ENSG00000308458.1	381374
chr11	78960377	78961587			inside intron	inside	60206	inside intron	-35630	3	3	inside transcription region	-	97337		ENSG00000149256.16	96977
chr11	79067233	79067461			covers exon(s)	inside	202212	covers exon(s)	0	5	5	inside transcription region	-	205074		ENSG00000149256.16	96978
chr11	80911343	80912994			overlaps 5'	overlaps 5'	0	covers exon(s)	0	2	2	inside transcription region	-	1664		ENSG00000303527.1	367129
chr11	81209097	81210177			inside intron	inside	33882	inside intron	-31167	2	3	inside transcription region	+	100058		ENSG00000287912.3	314219
chr11	83587490	83588531			covers exon(s)	inside	136391	covers exon(s)	0	3	4	inside transcription region	-	183231		ENSG00000150672.19	98379
chr11	85682083	85683252			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	-	22656		ENSG00000137504.16	79854
chr11	85934623	85934956			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	+	926		ENSG00000254479.1	258184
chr11	86202360	86202901			inside intron	inside	1148	inside intron	-1011	1	13	5' UTR	+	77598		ENSG00000074266.24	15343
chr11	86735440	86737080			inside intron	inside	8085	inside intron	-7917	1	5	inside transcription region	+	37910		ENSG00000255250.3	260562
chr11	86771432	86772234			downstream	downstream	99215				7		+	93252		ENSG00000255250.3	260557
chr11	87139662	87142637			inside intron	inside	68145	inside intron	14703	3	3	inside transcription region	+	85891		ENSG00000166575.17	120886
chr11	88071688	88073529			inside intron	inside	24618	inside intron	-9662	2	2	inside transcription region	-	36373		ENSG00000255102.2	259885
chr11	88225189	88226315			downstream	downstream	111410				8		-	72656		ENSG00000109861.17	42840
chr11	88509284	88509563			inside intron	inside	4708	inside intron	-344	1	6	inside transcription region	+	19478		ENSG00000255082.1	259809
chr11	89413123	89414263			inside intron	inside	77094	inside intron	7638	8	15	inside transcription region	-	164601		ENSG00000086991.13	20926
chr11	89863851	89863982			inside exon	inside	1568	inside exon	0	2	2	inside transcription region	-	1702		ENSG00000254558.1	258474
chr11	91283668	91287477			inside intron	inside	14008	inside intron	-1607	2	3	inside transcription region	+	34778		ENSG00000295883.1	347464
chr11	92970051	92970370			inside intron	inside	267	inside intron	-102	1	2	inside transcription region	+	15282		ENSG00000134640.3	74295
chr11	93243796	93245446			inside intron	inside	3674	inside intron	-3559	1	2	inside transcription region	+	18317		ENSG00000255233.2	260181
chr11	93416026	93417023			inside intron	inside	4967	inside intron	-911	2	3	inside transcription region	+	26643		ENSG00000165325.15	118172
chr11	94670217	94671173			inside intron	inside	69215	inside intron	4462	4	5	inside transcription region	-	102799		ENSG00000255929.7	262326
chr11	95037195	95038058			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	-	28489		ENSG00000299693.1	357191
chr11	95149994	95150901			overlaps exon downstream	inside	103	overlaps exon downstream	0	1	2	inside transcription region	-	2821		ENSG00000304005.1	368561
chr11	99624200	99627475			inside intron	inside	68061	inside intron	-67930	1	22	inside transcription region	+	800603		ENSG00000149972.12	97990
chr11	99636841	99642546			inside intron	inside	80702	inside intron	-80571	1	22	inside transcription region	+	800603		ENSG00000149972.12	97990
chr11	101648978	101650260			inside intron	inside	222302	inside intron	-144179	2	2	inside transcription region	-	367857		ENSG00000137672.13	80105
chr11	102637464	102637989			upstream	upstream	3089				4		+	43368		ENSG00000281655.4	300679
chr11	103447460	103449558			inside intron	inside	89217	inside intron	5627	3	6	inside transcription region	+	121102		ENSG00000187240.17	153612
chr11	103456767	103457935			inside intron	inside	1768	inside intron	-410	2	4	inside transcription region	+	24438		ENSG00000187240.17	153613
chr11	107370602	107372861			covers exon(s)	inside	70170	covers exon(s)	0	10	15	inside transcription region	-	116234		ENSG00000152404.16	100282
chr11	107801957	107803069			overlaps exon downstream	inside	55698	overlaps exon downstream	0	6	7	3'UTR	-	66108		ENSG00000110660.15	43720
chr11	107908244	107908677			covers exon(s)	inside	19616	covers exon(s)	0	2	11	5' UTR	-	137302		ENSG00000110660.15	43717
chr11	107914911	107915533			inside intron	inside	2519	inside intron	-2281	1	3	inside transcription region	+	10831		ENSG00000305638.1	373757
chr11	108468092	108468233			promoter	promoter	561				7		-	159012		ENSG00000166323.13	120128
chr11	109421697	109421843			inside intron	inside	161800	inside intron	-5525	3	4	inside transcription region	-	170389		ENSG00000254659.4	258677
chr11	110209077	110209467			inside intron	inside	87037	inside intron	-8690	15	17	inside transcription region	-	100914		ENSG00000137710.17	80207
chr11	110300364	110300675			upstream	upstream	3652				12		-	67269		ENSG00000137710.17	80209
chr11	111378911	111379561			inside intron	inside	70420	inside intron	-19992	3	5	inside transcription region	-	92455		ENSG00000110777.12	43922
chr11	111436541	111437272			inside intron	inside	18358	inside intron	17946	1	2	inside transcription region	-	50990		ENSG00000110777.12	43931
chr11	111913275	111913701			inside intron	inside	533	inside intron	-351	1	5	inside transcription region	+	14129		ENSG00000254445.1	258100
chr11	112387846	112388485			upstream	upstream	4605				2		+	148826		ENSG00000254968.9	259522
chr11	112881361	112882314			downstream	downstream	21284				3		+	8118		ENSG00000306437.1	376067
chr11	113706664	113710052			promoter	promoter	291				13		-	18826		ENSG00000166682.13	121043
chr11	114058401	114058787			inside exon	inside	654	inside exon	0	1	1	inside transcription region	-	1481		ENSG00000289230.2	317951
chr11	114257595	114258013			inside intron	inside	98558	inside intron	11470	2	3	inside transcription region	-	145955		ENSG00000256947.1	263753
chr11	115660133	115660458			inside intron	inside	993	inside intron	-408	1	3	inside transcription region	+	184006		ENSG00000256717.2	263565
chr11	115705914	115706465			inside intron	inside	46774	inside intron	-29132	2	3	inside transcription region	+	184006		ENSG00000256717.2	263565
chr11	115976496	115977021			inside intron	inside	16701	inside intron	8963	2	5	inside transcription region	+	43909		ENSG00000295316.1	345933
chr11	116207473	116208452			upstream	upstream	49350				3		-	34476		ENSG00000294837.1	344867
chr11	116216843	116218220			upstream	upstream	56614				3		+	2909		ENSG00000308929.1	382467
chr11	116319202	116322350			overlaps 3'	overlaps 3'	98586	covers exon(s)	0	2	2	inside transcription region	-	100722		ENSG00000236437.3	222863
chr11	116581313	116581584			downstream	downstream	28510				1		-	99		ENSG00000278945.1	298040
chr11	116690760	116690916			downstream	downstream	51252				3		+	18787		ENSG00000237937.6	227621
chr11	116707439	116707683			upstream	upstream	23543				3		+	35007		ENSG00000308823.1	382258
chr11	116835280	116835437			close to 3'	close to 3'	2185				4		-	1871		ENSG00000118137.10	53808
chr11	117099154	117099360			inside intron	inside	167	inside intron	-3	1	3	inside transcription region	+	9183		ENSG00000224077.2	183009
chr11	117443595	117443791			inside intron	inside	353468	inside intron	94	21	33	inside transcription region	-	368931		ENSG00000177103.15	139202
chr11	117807063	117807704			inside intron	inside	9821	inside intron	9685	1	3	5' UTR	-	40716		ENSG00000177103.15	139203
chr11	117874649	117875187			inside intron	inside	1441	inside intron	1404	1	11	5' UTR	-	56406		ENSG00000255245.4	260298
chr11	117877417	117877797			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	8	5' UTR	-	40505		ENSG00000137726.17	80243
chr11	118153722	118153843			promoter	promoter	834				3		-	15927		ENSG00000177098.9	139197
chr11	118358823	118359029			promoter	promoter	571				20		+	39611		ENSG00000110344.10	43457
chr11	118606878	118607231			inside intron	inside	438	inside intron	-205	1	24	5' UTR	+	51591		ENSG00000019144.20	4851
chr11	118611766	118612734			inside intron	inside	1339	inside intron	1081	2	7	5' UTR	+	16969		ENSG00000019144.20	4857
chr11	118689201	118689524			inside intron	inside	1075	inside intron	204	3	4	inside transcription region	-	2566		ENSG00000255239.2	260195
chr11	118899540	118899862			covers exon(s)	inside	25746	covers exon(s)	0	8	8	inside transcription region	-	27862		ENSG00000186174.13	151973
chr11	118971670	118971940			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	7	overlaps 5' UTR	+	9552		ENSG00000176302.13	138195
chr11	119319904	119320201			inside intron	inside	1320	inside intron	887	1	4	inside transcription region	-	6628		ENSG00000076706.17	16627
chr11	119341246	119342061			overlaps exon upstream	inside	4644	overlaps exon upstream	0	13	15	overlaps 3'UTR	-	7763		ENSG00000235718.9	220597
chr11	119363356	119363523			inside intron	inside	6889	inside intron	-6638	1	5	inside transcription region	+	280590		ENSG00000245248.11	237018
chr11	119482084	119482266			inside intron	inside	18928	inside intron	-12108	2	3	inside transcription region	+	36234		ENSG00000245248.11	237108
chr11	119663870	119664522			inside exon	inside	64678	inside exon	0	6	6	3'UTR	-	68208		ENSG00000110400.11	43477
chr11	119702813	119703429			inside intron	inside	25124	inside intron	-24047	2	6	inside transcription region	-	53961		ENSG00000110400.11	43479
chr11	119742695	119742810			inside intron	inside	12036	inside intron	-2906	4	5	inside transcription region	+	15920		ENSG00000254854.2	259180
chr11	119892647	119892792			covers exon(s)	inside	10094	covers exon(s)	0	2	5	inside transcription region	-	25341		ENSG00000298503.1	354143
chr11	119920372	119920707			covers exon(s)	inside	380	covers exon(s)	0	1	2	inside transcription region	-	1025		ENSG00000298536.1	354226
chr11	120169968	120170172			inside exon	inside	273	inside exon	0	1	2	inside transcription region	+	1990		ENSG00000176984.7	139039
chr11	120210072	120210248			promoter	promoter	784				4		+	19302		ENSG00000184232.9	148543
chr11	120512882	120513043			inside intron	inside	1080	inside intron	-994	1	2	inside transcription region	+	3220		ENSG00000149403.13	97254
chr11	120516705	120517372			inside intron	inside	4957	inside intron	-4817	1	21	5' UTR	+	477158		ENSG00000149403.13	97253
chr11	120565659	120566007			inside intron	inside	1173	inside intron	-933	1	18	inside transcription region	+	398492		ENSG00000149403.13	97256
chr11	120986355	120986650			inside exon	inside	421921	inside exon	0	20	20	3'UTR	+	422827		ENSG00000149403.13	97255
chr11	121022478	121022796			promoter	promoter	1276				8		+	63024		ENSG00000154114.13	102001
chr11	121426793	121426920			inside exon	inside	496	inside exon	0	1	1	inside transcription region	-	771		ENSG00000271022.1	288228
chr11	122556330	122557326			inside intron	inside	31845	inside intron	22496	2	3	inside transcription region	+	61021		ENSG00000300056.1	358277
chr11	123137633	123137879			inside intron	inside	57412	inside intron	-39680	2	7	inside transcription region	-	125419		ENSG00000166250.13	119974
chr11	123268051	123268202			downstream	downstream	37255				2		+	13291		ENSG00000305012.1	372321
chr11	124231712	124232284			inside intron	inside	8918	inside intron	-3579	2	6	inside transcription region	-	30175		ENSG00000302561.1	364576
chr11	124237962	124239398			inside intron	inside	1804	inside intron	1753	1	6	inside transcription region	-	30175		ENSG00000302561.1	364576
chr11	124258285	124258861			inside intron	inside	1909	inside intron	-1650	1	2	5' UTR	+	9848		ENSG00000255298.5	260749
chr11	124259923	124261615			inside intron	inside	3547	inside intron	-3288	1	2	5' UTR	+	9848		ENSG00000255298.5	260749
chr11	124745140	124745375			inside intron	inside	1658	inside intron	-244	4	4	inside transcription region	-	2224		ENSG00000255045.2	259741
chr11	124759469	124760029			inside intron	inside	561	inside intron	-55	1	2	inside transcription region	+	7029		ENSG00000250073.5	247127
chr11	124836107	124836291			downstream	downstream	35657				5		+	34037		ENSG00000245498.8	237284
chr11	124877143	124877657			covers exon(s)	inside	268	covers exon(s)	0	3	6	inside transcription region	+	3069		ENSG00000154134.15	102067
chr11	124921041	124921595			inside intron	inside	3434	inside intron	-3317	1	2	inside transcription region	+	26121		ENSG00000254943.2	259453
chr11	125240051	125240352			inside intron	inside	55864	inside intron	-4935	2	5	5' UTR	+	183693		ENSG00000165495.16	118347
chr11	125886999	125887178			inside intron	inside	284	inside intron	8	1	3	inside transcription region	-	202524		ENSG00000297941.1	352865
chr11	126356765	126357105			inside intron	inside	491	inside intron	-462	1	12	5' UTR	+	58343		ENSG00000110080.20	43241
chr11	126417033	126417169			inside intron	inside	10530	inside intron	-7621	6	7	inside transcription region	+	33841		ENSG00000110080.20	43253
chr11	126452270	126453206			covers exon(s)	inside	547604	covers exon(s)	0	8	14	inside transcription region	-	569868		ENSG00000149571.12	97555
chr11	127204848	127205782			inside intron	inside	14079	inside intron	-11927	3	5	inside transcription region	+	32680		ENSG00000272642.2	290737
chr11	127363432	127364233			inside intron	inside	268	inside intron	-128	1	4	inside transcription region	+	133796		ENSG00000307024.1	377699
chr11	128658697	128660003			inside intron	inside	26449	inside intron	-5857	2	2	inside transcription region	-	33915		ENSG00000245008.5	236803
chr11	128777026	128777515			inside intron	inside	82934	inside intron	-4040	5	10	inside transcription region	+	119175		ENSG00000151702.18	99628
chr11	129276983	129277541			inside intron	inside	2002	inside intron	1949	1	3	inside transcription region	-	43307		ENSG00000293970.1	342838
chr11	129344447	129344742			upstream	upstream	23762				2		-	13522		ENSG00000306048.1	374715
chr11	129618008	129618557			promoter	promoter	739				4		-	5153		ENSG00000281097.1	300378
chr11	129853413	129854052			inside intron	inside	7857	inside intron	-1004	2	2	inside transcription region	-	9625		ENSG00000289223.2	317912
chr11	130315604	130315775			inside intron	inside	545	inside intron	-488	1	6	inside transcription region	+	88598		ENSG00000175773.16	137603
chr11	130862667	130863319			overlaps exon upstream	inside	2242	overlaps exon upstream	0	2	7	inside transcription region	-	21371		ENSG00000254842.7	259107
chr11	131688501	131688771			inside intron	inside	233038	inside intron	-27452	2	6	inside transcription region	+	852300		ENSG00000182667.15	146081
chr11	131691811	131691983			inside intron	inside	236348	inside intron	-30762	2	6	inside transcription region	+	852300		ENSG00000182667.15	146081
chr11	132071890	132073188			inside intron	inside	160422	inside intron	73093	2	6	inside transcription region	+	403602		ENSG00000182667.15	146089
chr11	133064740	133064838			inside exon	inside	43	inside exon	0	1	1	inside transcription region	+	3432		ENSG00000279711.1	299022
chr11	133081982	133082266			inside intron	inside	450136	inside intron	-424662	2	7	inside transcription region	-	1112542		ENSG00000183715.15	147696
chr11	133360349	133360496			inside exon	inside	5584	inside exon	0	2	2	inside transcription region	-	6051		ENSG00000254896.1	259330
chr11	133468186	133470512			inside intron	inside	61890	inside intron	61751	1	7	inside transcription region	-	1112542		ENSG00000183715.15	147696
