chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr7	27551969	27552171			inside intron	inside	95585	inside intron	-8868	4	6	inside transcription region	-	116502		ENSG00000106049.9	37662
chr7	27663585	27663682			inside intron	inside	454	inside intron	-297	1	2	inside transcription region	+	1638		ENSG00000309361.1	383484
chr7	27741305	27741563			inside intron	inside	1136	inside intron	-1035	1	3	inside transcription region	+	18182		ENSG00000106052.14	37672
chr7	28181358	28182238			covers exon(s)	inside	876	covers exon(s)	0	2	4	inside transcription region	+	37098		ENSG00000234336.8	216178
chr7	28412318	28412890			inside intron	inside	2931	inside intron	-1547	3	7	5' UTR	+	161052		ENSG00000146592.17	93843
chr7	28560659	28561462			inside intron	inside	69529	inside intron	8902	4	10	inside transcription region	+	328507		ENSG00000146592.17	93846
chr7	28921979	28923122			downstream	downstream	35208				1		-	4972		ENSG00000255690.3	261641
chr7	28953775	28955092			inside exon	inside	3238	inside exon	0	1	1	3'UTR	-	4972		ENSG00000255690.3	261641
chr7	29090965	29091871			inside intron	inside	21897	inside intron	751	5	7	inside transcription region	-	41370		ENSG00000106066.15	37684
chr7	29289484	29289757			inside intron	inside	603	inside intron	-343	1	6	inside transcription region	+	111900		ENSG00000106069.26	37703
chr7	29408777	29410243			inside intron	inside	213870	inside intron	70035	2	8	inside transcription region	+	319397		ENSG00000106069.26	37701
chr7	29563102	29563440			overlaps exon downstream	inside	274	overlaps exon downstream	0	1	2	inside transcription region	-	2019		ENSG00000223813.6	182274
chr7	30136826	30137323			inside intron	inside	1838	inside intron	-1527	1	2	inside transcription region	+	22981		ENSG00000180354.17	143423
chr7	30283762	30283928			inside intron	inside	2042	inside intron	1876	1	2	inside transcription region	-	15572		ENSG00000297045.1	350599
chr7	30286793	30286976			inside intron	inside	1219	inside intron	-966	1	2	inside transcription region	+	3419		ENSG00000180233.11	143324
chr7	30755502	30755625			inside intron	inside	3349	inside intron	-1563	2	6	inside transcription region	+	39026		ENSG00000254959.6	259508
chr7	31140274	31140952			inside intron	inside	2754	inside intron	-2584	1	5	inside transcription region	+	98186		ENSG00000286487.2	308382
chr7	31284139	31284581			overlaps two exons	inside	90	overlaps two exons	0	2	2	inside transcription region	-	776		ENSG00000299107.1	355647
chr7	31336987	31337346			downstream	downstream	3380				2		-	3261		ENSG00000164600.7	116632
chr7	32068640	32069814			inside intron	inside	1619	inside intron	478	2	4	inside transcription region	-	190584		ENSG00000154678.18	102670
chr7	32205257	32206853			inside intron	inside	92476	inside intron	2635	2	19	inside transcription region	-	548150		ENSG00000154678.18	102663
chr7	32318184	32319228			covers exon(s)	inside	108903	covers exon(s)	0	1	2	inside transcription region	-	218642		ENSG00000154678.18	102672
chr7	32691616	32692960			inside intron	inside	29951	inside intron	-1219	4	5	inside transcription region	-	33065		ENSG00000293957.1	342716
chr7	32761665	32763055			inside intron	inside	32770	inside intron	-32655	1	4	inside transcription region	+	109809		ENSG00000293076.2	337814
chr7	32846117	32846953			close to 3'	close to 3'	723				1		+	667		ENSG00000272905.1	291341
chr7	32905769	32906117			downstream	downstream	36464				4		-	25771		ENSG00000291146.2	333238
chr7	32956854	32956959			promoter	promoter	445				11		+	49526		ENSG00000122642.11	58569
chr7	33541674	33544238			inside intron	inside	3491	inside intron	-3412	1	7	inside transcription region	+	114491		ENSG00000122507.21	58344
chr7	33906205	33907392			covers exon(s)	inside	295	covers exon(s)	0	1	15	overlaps 5' UTR	+	248615		ENSG00000164619.10	116696
chr7	33964844	33965094			inside intron	inside	57962	inside intron	1384	3	12	inside transcription region	+	249474		ENSG00000164619.10	116699
chr7	34320341	34320597			inside intron	inside	97075	inside intron	-32893	2	2	inside transcription region	-	130403		ENSG00000197085.12	159457
chr7	34320979	34321857			inside intron	inside	95815	inside intron	-33531	2	2	inside transcription region	-	130403		ENSG00000197085.12	159457
chr7	34382259	34383905			inside intron	inside	377286	inside intron	-31411	5	5	inside transcription region	-	410769		ENSG00000197085.12	159461
chr7	34906239	34907570			downstream	downstream	13822				1		+	132		ENSG00000251802.1	252562
chr7	35802824	35804129			inside intron	inside	1592	inside intron	-1553	1	5	inside transcription region	+	78244		ENSG00000122545.22	58443
chr7	36101743	36102061			downstream	downstream	6488				2		+	5405		ENSG00000261184.3	275168
chr7	36152354	36152434			promoter	promoter	820				8		+	148284		ENSG00000122547.12	58451
chr7	37201577	37202084			inside intron	inside	22835	inside intron	9301	5	6	inside transcription region	-	91913		ENSG00000155849.16	103674
chr7	37447325	37447444			inside intron	inside	1506	inside intron	1415	1	2	inside transcription region	-	19693		ENSG00000155849.16	103681
chr7	37497678	37498057			inside intron	inside	5094	inside intron	-4636	1	3	inside transcription region	+	57821		ENSG00000295610.1	346730
chr7	38310496	38311957			covers	covers	0	covers exon(s)			1		+	425		ENSG00000231916.1	208817
chr7	38322216	38322784			covers	covers	0	covers exon(s)			1		-	284		ENSG00000225992.1	188873
chr7	38976625	38977078			promoter	promoter	831				11		+	490692		ENSG00000106536.21	38394
chr7	39130389	39131581			inside intron	inside	44528	inside intron	796	3	3	inside transcription region	+	46805		ENSG00000106536.21	38401
chr7	39271562	39272248			inside intron	inside	185797	inside intron	-63941	3	8	inside transcription region	+	379312		ENSG00000106536.21	38400
chr7	39422768	39425282			inside intron	inside	141030	inside intron	-6403	4	4	inside transcription region	-	150125		ENSG00000227172.3	193333
chr7	39567366	39568162			inside intron	inside	673	inside intron	-334	1	2	inside transcription region	+	3887		ENSG00000241127.8	231009
chr7	39808820	39809313			upstream	upstream	7236				5		+	51591		ENSG00000237251.2	225335
chr7	39834189	39834574			inside intron	inside	3643	inside intron	1516	2	3	inside transcription region	+	6365		ENSG00000309153.1	382997
chr7	42227601	42227738			inside intron	inside	10132	inside intron	-4305	2	2	5' UTR	-	16252		ENSG00000106571.15	38451
chr7	42494392	42494997			upstream	upstream	15472				4		+	12904		ENSG00000308043.1	380285
chr7	42843292	42844199			inside intron	inside	239	inside intron	97	1	2	inside transcription region	-	14766		ENSG00000231539.1	207328
chr7	42856470	42858338			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	+	12296		ENSG00000306193.1	375063
chr7	42929040	42931096			covers exon(s)	inside	1118	covers exon(s)	0	1	7	5' UTR	-	15353		ENSG00000256646.8	263458
chr7	43188750	43189060			inside intron	inside	75009	inside intron	-74358	1	7	inside transcription region	+	325022		ENSG00000002746.15	344
chr7	44014962	44015938			covers exon(s)	inside	3248	covers exon(s)	0	3	3	inside transcription region	-	5627		ENSG00000290758.3	325036
chr7	44019904	44020469			inside intron	inside	18509	inside intron	-3380	5	6	inside transcription region	-	27096		ENSG00000290758.3	325025
chr7	44041017	44041189			inside exon	inside	107	inside exon	0	1	2	inside transcription region	+	1573		ENSG00000235314.2	219606
chr7	44064596	44065221			overlaps exon downstream	inside	346	overlaps exon downstream	0	1	3	inside transcription region	-	2840		ENSG00000164708.6	116849
chr7	44276768	44277070			inside intron	inside	48449	inside intron	7060	2	4	inside transcription region	-	62514		ENSG00000058404.21	9596
chr7	44309372	44309452			inside intron	inside	16067	inside intron	15904	1	4	inside transcription region	-	62514		ENSG00000058404.21	9596
chr7	44582979	44583096			inside exon	inside	460	inside exon	0	1	1	inside transcription region	+	1157		ENSG00000287574.2	312826
chr7	44998949	44999042			inside intron	inside	971	inside intron	675	1	4	inside transcription region	-	11247		ENSG00000309655.1	384195
chr7	45169194	45172624			inside intron	inside	11365	inside intron	4684	2	4	inside transcription region	+	28473		ENSG00000122679.8	58627
chr7	45260750	45260936			inside intron	inside	1958	inside intron	-1908	1	3	inside transcription region	+	65556		ENSG00000303071.1	365722
chr7	45918192	45919035			inside intron	inside	1832	inside intron	-752	2	2	inside transcription region	-	3871		ENSG00000146674.16	93887
chr7	47051925	47053241			inside intron	inside	26572	inside intron	25835	2	4	inside transcription region	-	79193		ENSG00000229192.7	200430
chr7	47248603	47249292			downstream	downstream	5293				2		-	2446		ENSG00000286315.2	307674
chr7	47536438	47536665			inside intron	inside	44966	inside intron	-7290	3	7	inside transcription region	-	141988		ENSG00000136205.18	77587
chr7	47759271	47761025			inside intron	inside	51005	inside intron	-18357	8	8	inside transcription region	-	71828		ENSG00000158683.10	106830
chr7	47793226	47794565			covers exon(s)	inside	42500	covers exon(s)	0	16	16	inside transcription region	-	45675		ENSG00000158683.10	106834
chr7	47870872	47871902			inside intron	inside	76564	inside intron	1996	24	58	inside transcription region	-	173852		ENSG00000158683.10	106833
chr7	47880034	47880750			overlaps exon downstream	inside	67716	overlaps exon downstream	0	21	58	inside transcription region	-	173852		ENSG00000158683.10	106833
chr7	48090200	48090446			covers exon(s)	inside	824	covers exon(s)	0	2	6	5' UTR	+	19043		ENSG00000183696.14	147688
chr7	48847914	48848854			inside exon	inside	148	inside exon	0	1	1	inside transcription region	+	3859		ENSG00000279578.1	298829
chr7	49023529	49024258			downstream	downstream	94532				2		+	13111		ENSG00000299056.1	355511
chr7	49083031	49084032			downstream	downstream	154034				2		+	13111		ENSG00000299056.1	355511
chr7	50093116	50093324			inside intron	inside	28005	inside intron	-3406	4	5	inside transcription region	-	39555		ENSG00000042813.8	7209
chr7	50305453	50305705			inside intron	inside	558	inside intron	-530	1	3	inside transcription region	+	23917		ENSG00000185811.21	151288
chr7	50399813	50400701			overlaps exon upstream	inside	8064	overlaps exon upstream	0	2	2	inside transcription region	+	11695		ENSG00000185811.21	151297
chr7	50450801	50451003			inside exon	inside	380	inside exon	0	1	1	inside transcription region	+	1570		ENSG00000290114.2	321257
chr7	50468882	50469385			inside intron	inside	10578	inside intron	687	3	6	inside transcription region	-	21393		ENSG00000132437.18	70876
chr7	50478338	50479993			covers exon(s)	inside	63989	covers exon(s)	0	7	12	inside transcription region	-	85505		ENSG00000132437.18	70875
chr7	51314051	51314931			inside intron	inside	1540	inside intron	1447	1	4	5' UTR	-	125473		ENSG00000106078.19	37769
chr7	51472072	51472569			inside intron	inside	355	inside intron	-162	1	7	inside transcription region	+	257999		ENSG00000285741.2	305833
chr7	52014460	52014913			downstream	downstream	31534				4		-	29742		ENSG00000308305.1	381041
chr7	54456980	54458595			downstream	downstream	126189				4		+	124302		ENSG00000231427.7	206985
chr7	54696248	54696793			downstream	downstream	20031				1		+	1152		ENSG00000288525.1	315105
chr7	54759892	54760171			inside intron	inside	483	inside intron	-367	1	2	inside transcription region	+	19849		ENSG00000234707.6	217309
chr7	54788898	54789158			inside intron	inside	29538	inside intron	-3647	3	4	inside transcription region	+	45609		ENSG00000234707.6	217308
chr7	54932107	54932884			inside intron	inside	19776	inside intron	19613	1	4	inside transcription region	-	146217		ENSG00000303536.1	367157
chr7	55005197	55005739			upstream	upstream	7459				2		+	4271		ENSG00000308870.1	382363
chr7	55177945	55178099			inside intron	inside	14192	inside intron	-3124	6	9	inside transcription region	+	42112		ENSG00000146648.21	93864
chr7	55339721	55340546			downstream	downstream	27913				3		+	26379		ENSG00000306253.1	375210
chr7	55344916	55345302			overlaps 3'	overlaps 3'	2600	overlaps exon downstream	0	1	1	inside transcription region	+	2642		ENSG00000230936.1	205232
chr7	55448574	55449352			inside intron	inside	123061	inside intron	-12399	5	5	inside transcription region	-	136357		ENSG00000154978.13	103000
chr7	55723676	55723895			promoter	promoter	516				7		-	30816		ENSG00000299829.1	357488
chr7	55951357	55951553			inside intron	inside	64080	inside intron	1625	7	8	inside transcription region	+	67962		ENSG00000249773.3	245719
chr7	55965602	55965673			inside intron	inside	489	inside intron	-451	1	4	inside transcription region	+	16385		ENSG00000146729.10	93916
chr7	56074086	56074169			inside intron	inside	9754	inside intron	4	4	5	inside transcription region	+	10457		ENSG00000129103.19	65983
chr7	56148502	56149818			inside intron	inside	31996	inside intron	7069	2	2	inside transcription region	+	40874		ENSG00000308815.1	382233
chr7	56175896	56176079			inside exon	inside	262	inside exon	0	1	1	inside transcription region	+	778		ENSG00000233028.1	212308
chr7	56447646	56448616			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	5	inside transcription region	-	24763		ENSG00000291184.2	335171
chr7	56538241	56538780			inside intron	inside	441	inside intron	-381	1	2	inside transcription region	+	22303		ENSG00000298399.1	353918
chr7	56679093	56679807			downstream	downstream	15885				2		+	11987		ENSG00000286477.2	308316
chr7	56700572	56700985			upstream	upstream	13206				3		-	2330		ENSG00000277174.1	296103
chr7	57152718	57152811			inside intron	inside	11700	inside intron	800	2	2	inside transcription region	+	12819		ENSG00000286436.2	308170
chr7	57404194	57404954			overlaps exon downstream	inside	14	overlaps exon downstream	0	1	4	inside transcription region	+	9377		ENSG00000260653.7	273915
chr7	57460115	57462091			inside intron	inside	9938	inside intron	368	2	4	inside transcription region	+	23382		ENSG00000182111.9	144990
chr7	57867950	57870793			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	-	2389		ENSG00000294307.1	343609
chr7	63789741	63790780			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	21599		ENSG00000307247.1	378450
chr7	63925146	63926604			inside intron	inside	24279	inside intron	-10928	3	4	inside transcription region	+	50643		ENSG00000226581.5	190825
chr7	64463123	64464392			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	2	2	inside transcription region	-	742		ENSG00000308859.1	382340
chr7	64494596	64494883			inside exon	inside	30735	inside exon	0	3	3	inside transcription region	+	32050		ENSG00000308846.1	382315
chr7	64495619	64495711			inside exon	inside	31758	inside exon	0	3	3	inside transcription region	+	32050		ENSG00000308846.1	382315
chr7	64562156	64562340			inside intron	inside	735	inside intron	584	1	3	inside transcription region	-	18729		ENSG00000173041.12	133504
chr7	64574565	64575500			inside intron	inside	4666	inside intron	-4505	1	3	inside transcription region	+	34156		ENSG00000286456.4	308232
chr7	64665489	64665721			promoter	promoter	378				5		+	44503		ENSG00000196247.13	157199
chr7	64793834	64793991			promoter	promoter	397				4		+	39293		ENSG00000197008.10	159297
chr7	64883012	64883195			inside intron	inside	499	inside intron	-226	1	2	inside transcription region	+	6355		ENSG00000198039.12	162036
chr7	64888173	64888591			overlaps exon upstream	inside	5660	overlaps exon upstream	0	2	2	inside transcription region	+	6355		ENSG00000198039.12	162036
