chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr10	43350444	43351465			overlaps exon upstream	inside	10807	overlaps exon upstream	0	3	5	inside transcription region	-	19050		ENSG00000285712.2	305685
chr10	43409861	43410161			inside intron	inside	480	inside intron	-396	1	2	inside transcription region	+	12735		ENSG00000230555.3	204287
chr10	43454850	43455157			inside intron	inside	17692	inside intron	-17587	1	2	5' UTR	+	38672		ENSG00000243660.12	235135
chr10	43573266	43573769			inside intron	inside	828	inside intron	770	1	2	inside transcription region	-	17068		ENSG00000196793.14	158876
chr10	43728393	43728498			inside exon	inside	176	inside exon	0	1	1	inside transcription region	+	511		ENSG00000271173.1	288457
chr10	43878559	43878860			inside exon	inside	4274	inside exon	0	3	3	inside transcription region	+	4658		ENSG00000226808.4	191907
chr10	44292429	44292547			inside exon	inside	4	inside exon	0	1	3	inside transcription region	+	2089		ENSG00000277288.6	296207
chr10	44566043	44567488			upstream	upstream	14749				4		+	8735		ENSG00000296361.1	348927
chr10	44607861	44609342			upstream	upstream	5757				2		-	10896		ENSG00000234580.1	216974
chr10	44863812	44864483			inside intron	inside	95155	inside intron	20724	3	6	inside transcription region	-	132023		ENSG00000224812.5	185151
chr10	44878225	44878482			inside intron	inside	81179	inside intron	-232	6	6	inside transcription region	-	81932		ENSG00000224812.5	185159
chr10	45008572	45008909			overlaps exon upstream	inside	62711	overlaps exon upstream	0	5	5	inside transcription region	-	63179		ENSG00000165511.7	118390
chr10	45198592	45199269			inside intron	inside	18660	inside intron	5056	2	3	inside transcription region	+	60452		ENSG00000243349.3	234861
chr10	45305149	45306325			covers exon(s)	inside	1513	covers exon(s)	0	3	3	5' UTR	-	5184		ENSG00000256574.8	263370
chr10	45328429	45332112			upstream	upstream	12821				4		-	12958		ENSG00000256574.8	263369
chr10	45427709	45427952			inside intron	inside	3625	inside intron	408	3	3	inside transcription region	+	4402		ENSG00000012779.12	4099
chr10	45593503	45593804			overlaps exon upstream	inside	794	overlaps exon upstream	0	2	2	inside transcription region	-	1168		ENSG00000165406.16	118213
chr10	45600147	45601265			upstream	upstream	5241				7		-	140313		ENSG00000165406.16	118208
chr10	45971046	45971265			inside intron	inside	1097	inside intron	951	1	8	inside transcription region	-	72321		ENSG00000290921.2	327013
chr10	46022744	46022923			inside intron	inside	7692	inside intron	4508	2	11	inside transcription region	-	24188		ENSG00000266412.6	281274
chr10	46261989	46263956			covers exon(s)	inside	5642	covers exon(s)	0	3	4	inside transcription region	-	16261		ENSG00000299578.1	356864
chr10	46267562	46270358			covers exon(s)	inside	3199	covers exon(s)	0	2	14	inside transcription region	-	39672		ENSG00000263482.3	278363
chr10	46271296	46273586			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	14	inside transcription region	-	39672		ENSG00000263482.3	278363
chr10	46280896	46282557			close to 3'	close to 3'	2142				2		-	1425		ENSG00000301697.1	362376
chr10	46283318	46284151			overlaps exon upstream	inside	2789	overlaps exon upstream	0	3	3	inside transcription region	-	3644		ENSG00000301697.1	362378
chr10	46467429	46468077			inside intron	inside	91677	inside intron	8400	3	4	inside transcription region	+	162112		ENSG00000285402.2	304958
chr10	46579592	46579624			inside intron	inside	459	inside intron	-416	1	9	inside transcription region	+	11366		ENSG00000204176.14	167808
chr10	46786160	46786273			inside exon	inside	814	inside exon	0	1	5	inside transcription region	-	28068		ENSG00000290875.2	326412
chr10	46910606	46912723			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	5' UTR	+	90926		ENSG00000204179.11	167816
chr10	47461214	47462309			covers exon(s)	inside	374	covers exon(s)	0	2	2	inside transcription region	-	2492		ENSG00000265190.7	279903
chr10	47762204	47762278			inside intron	inside	398	inside intron	355	1	9	inside transcription region	-	11353		ENSG00000277758.6	296645
chr10	48140579	48140632			promoter	promoter	99				5		-	83781		ENSG00000289444.2	318839
chr10	48152230	48153016			downstream	downstream	39922				16		-	39850		ENSG00000170324.21	128740
chr10	48305952	48306111			promoter	promoter	528				12		+	132718		ENSG00000107643.17	39541
chr10	48466897	48466968			inside intron	inside	138120	inside intron	-11762	3	5	inside transcription region	-	151731		ENSG00000128805.15	65667
chr10	48655132	48655279			inside intron	inside	986	inside intron	229	1	11	5' UTR	-	209707		ENSG00000128805.15	65665
chr10	48670811	48671809			inside intron	inside	615	inside intron	494	1	2	inside transcription region	-	8225		ENSG00000236800.1	223840
chr10	50024267	50025381			inside intron	inside	42422	inside intron	-2799	7	7	inside transcription region	-	46621		ENSG00000290956.2	327775
chr10	50147835	50149678			promoter	promoter	925				1		+	1684		ENSG00000233011.1	212245
chr10	50372414	50372667			inside intron	inside	252319	inside intron	-28068	7	7	inside transcription region	-	280715		ENSG00000198964.14	164667
chr10	50416595	50417569			inside intron	inside	207417	inside intron	15906	6	7	inside transcription region	-	280715		ENSG00000198964.14	164667
chr10	50659957	50660563			inside intron	inside	14360	inside intron	759	2	3	inside transcription region	-	42579		ENSG00000303532.1	367140
chr10	52232077	52233363			inside intron	inside	32278	inside intron	-679	4	4	inside transcription region	-	35220		ENSG00000236671.10	223343
chr10	52728739	52729671			inside intron	inside	25791	inside intron	-4724	2	2	inside transcription region	-	31765		ENSG00000231131.11	205974
chr10	52778255	52779589			overlaps 3'	overlaps 3'	27	overlaps exon downstream	0	1	2	inside transcription region	-	1303		ENSG00000306325.1	375379
chr10	52884016	52884193			downstream	downstream	104976				4		+	78378		ENSG00000306279.1	375272
chr10	53123451	53124415			downstream	downstream	85166				1		+	259		ENSG00000231399.1	206853
chr10	53563339	53566318			downstream	downstream	105142				1		+	91		ENSG00000252161.1	252814
chr10	53568988	53569655			downstream	downstream	110791				1		+	91		ENSG00000252161.1	252814
chr10	53743803	53744576			upstream	upstream	21824				1		+	214		ENSG00000233805.1	214546
chr10	53830280	53831488			overlaps exon downstream	inside	75729	overlaps exon downstream	0	7	10	inside transcription region	-	85941		ENSG00000150275.20	98091
chr10	54755923	54756671			inside intron	inside	562943	inside intron	-91632	4	6	5' UTR	-	940791		ENSG00000150275.20	98094
chr10	55866326	55866452			inside intron	inside	73990	inside intron	-25846	3	3	inside transcription region	-	100097		ENSG00000308905.1	382435
chr10	56088409	56091471			downstream	downstream	52669				3		+	16724		ENSG00000299437.1	356539
chr10	56362098	56362385			inside intron	inside	634	inside intron	-241	1	2	inside transcription region	+	3257		ENSG00000287016.2	310337
chr10	58203284	58205577			inside intron	inside	62317	inside intron	-3962	5	6	inside transcription region	-	76377		ENSG00000151151.6	98915
chr10	58443832	58444119			upstream	upstream	4186				2		+	55174		ENSG00000293977.1	342847
chr10	58511745	58511890			promoter	promoter	982				21		+	318563		ENSG00000122870.12	58753
chr10	58517488	58520069			inside intron	inside	4616	inside intron	-4154	1	21	inside transcription region	+	318563		ENSG00000122870.12	58753
chr10	60574307	60574696			inside intron	inside	158628	inside intron	40489	2	3	inside transcription region	-	225823		ENSG00000151150.22	98914
chr10	61452111	61452359			inside intron	inside	808	inside intron	531	1	7	inside transcription region	-	40274		ENSG00000196932.12	159140
chr10	61867277	61868187			inside intron	inside	29542	inside intron	-3715	3	4	inside transcription region	-	104451		ENSG00000233643.3	214107
chr10	62039661	62040859			inside intron	inside	137962	inside intron	10028	5	10	inside transcription region	+	195245		ENSG00000150347.17	98110
chr10	62375438	62375985			inside intron	inside	1246	inside intron	195	2	8	5' UTR	+	297819		ENSG00000285837.1	306152
chr10	62806626	62807460			inside exon	inside	1906	inside exon	0	1	1	3'UTR	+	3759		ENSG00000181915.6	144816
chr10	62923511	62924737			upstream	upstream	3604				8		-	26747		ENSG00000289487.1	319050
chr10	62992270	62992566			upstream	upstream	33120				3		-	25100		ENSG00000294405.1	343808
chr10	63084031	63084646			upstream	upstream	25493				1		+	107		ENSG00000199446.1	164846
chr10	63105755	63106464			upstream	upstream	3675				1		+	107		ENSG00000199446.1	164846
chr10	63556870	63557210			inside intron	inside	35469	inside intron	9127	2	8	inside transcription region	+	103727		ENSG00000165476.14	118298
chr10	64041358	64041639			inside intron	inside	104808	inside intron	18486	3	4	inside transcription region	+	222517		ENSG00000228566.3	198347
chr10	64726241	64728480			upstream	upstream	11219				7		+	171984		ENSG00000293732.1	342119
chr10	64924270	64924603			inside intron	inside	93036	inside intron	-20844	3	3	inside transcription region	-	115201		ENSG00000224714.3	184972
chr10	65053834	65054251			promoter	promoter	209				1		+	543		ENSG00000270754.1	287967
chr10	65570144	65571455			overlaps 5'	overlaps 5'	0	covers exon(s)	0	2	7	inside transcription region	+	111128		ENSG00000228065.14	196199
chr10	66682017	66683940			inside intron	inside	981712	inside intron	-60232	11	12	inside transcription region	-	1145366		ENSG00000183230.18	146993
chr10	66927121	66927496			inside exon	inside	1085	inside exon	0	2	3	inside transcription region	+	175515		ENSG00000198739.11	163733
chr10	67229774	67230979			inside intron	inside	434591	inside intron	-9903	6	7	3'UTR	-	485253		ENSG00000183230.18	146998
chr10	67386037	67387529			inside intron	inside	278041	inside intron	134312	5	7	3'UTR	-	485253		ENSG00000183230.18	146998
chr10	67695208	67696278			inside intron	inside	67359	inside intron	-47693	2	18	5' UTR	-	1851180		ENSG00000183230.18	146987
chr10	67765098	67765371			promoter	promoter	1461				18		-	1851180		ENSG00000183230.18	146987
chr10	68470421	68470850			covers exon(s)	inside	1036	covers exon(s)	0	2	4	overlaps 3'UTR	-	3719		ENSG00000138346.16	81514
chr10	68472405	68472516			promoter	promoter	284				22		-	57132		ENSG00000138346.16	81510
chr10	68562150	68563117			inside intron	inside	1813	inside intron	-1407	1	12	5' UTR	+	134150		ENSG00000138336.9	81507
chr10	68866437	68866897			inside intron	inside	38813	inside intron	15060	2	4	inside transcription region	+	65436		ENSG00000165730.16	118939
chr10	68957355	68957609			inside intron	inside	944	inside intron	-840	1	15	5' UTR	+	28574		ENSG00000165732.14	118960
chr10	71214872	71215017			inside intron	inside	1945	inside intron	-1807	1	16	inside transcription region	+	89937		ENSG00000107731.12	39672
chr10	71376799	71376995			inside intron	inside	57517	inside intron	-987	4	5	3'UTR	+	62078		ENSG00000198246.10	162606
chr10	71378253	71378780			inside intron	inside	58971	inside intron	985	5	5	3'UTR	+	62078		ENSG00000198246.10	162606
chr10	72086351	72086984			inside exon	inside	2048	inside exon	0	3	3	overlaps 3'UTR	-	2806		ENSG00000107742.14	39698
chr10	72158173	72158499			inside intron	inside	876	inside intron	446	1	2	inside transcription region	-	6477		ENSG00000138303.19	81470
chr10	72186616	72186850			inside intron	inside	17655	inside intron	9960	4	5	3'UTR	-	42892		ENSG00000138303.19	81472
chr10	72539993	72541243			inside intron	inside	84835	inside intron	-6203	5	7	inside transcription region	-	148908		ENSG00000107745.20	39709
chr10	72542471	72543064			covers exon(s)	inside	83014	covers exon(s)	0	4	7	inside transcription region	-	148908		ENSG00000107745.20	39709
chr10	73060527	73061625			covers exon(s)	inside	35349	covers exon(s)	0	6	14	inside transcription region	-	89750		ENSG00000122884.13	58780
chr10	73093561	73094284			inside intron	inside	2690	inside intron	2481	1	14	5' UTR	-	89750		ENSG00000122884.13	58780
chr10	73110923	73111273			inside intron	inside	393	inside intron	-355	1	8	5' UTR	+	21298		ENSG00000166321.14	120127
chr10	73365365	73366852			upstream	upstream	6501				28		-	105102		ENSG00000156042.19	103925
chr10	73729305	73729449			inside intron	inside	1020	inside intron	-717	2	10	inside transcription region	-	14626		ENSG00000290737.1	324872
chr10	74957372	74957701			inside intron	inside	114489	inside intron	2268	2	3	inside transcription region	+	127388		ENSG00000156650.14	104609
chr10	75396187	75397602			inside intron	inside	3644	inside intron	3502	1	4	inside transcription region	-	121520		ENSG00000270087.8	287253
chr10	75405752	75407681			overlaps exon upstream	inside	727	overlaps exon upstream	0	2	2	inside transcription region	+	2794		ENSG00000237149.6	224939
chr10	76252132	76252928			inside intron	inside	469371	inside intron	71472	5	6	inside transcription region	+	774614		ENSG00000148655.16	96298
chr10	76524001	76524393			inside intron	inside	53603	inside intron	11404	2	3	inside transcription region	+	86955		ENSG00000148655.16	96308
chr10	76539060	76540508			inside intron	inside	68662	inside intron	-3139	2	3	inside transcription region	+	86955		ENSG00000148655.16	96308
chr10	76602944	76603555			upstream	upstream	41950				2		-	2698		ENSG00000269256.2	286362
chr10	76633374	76633669			upstream	upstream	72380				2		-	2698		ENSG00000269256.2	286362
chr10	77635226	77635989			inside intron	inside	11165	inside intron	241	2	3	inside transcription region	+	12973		ENSG00000293869.1	342449
chr10	77924888	77925289			inside intron	inside	1466	inside intron	927	1	32	inside transcription region	-	135964		ENSG00000151208.17	98931
chr10	79094723	79094999			inside intron	inside	25757	inside intron	23915	2	25	5' UTR	+	247553		ENSG00000108175.19	40341
chr10	79778707	79779513			inside intron	inside	46857	inside intron	5188	6	7	inside transcription region	-	60575		ENSG00000225484.8	187241
chr10	79983645	79983770			promoter	promoter	405				1		-	330		ENSG00000225100.2	186100
chr10	80078075	80078265			inside intron	inside	621	inside intron	461	1	5	inside transcription region	-	25510		ENSG00000230091.7	202683
chr10	80168020	80168285			covers exon(s)	inside	802	covers exon(s)	0	1	3	inside transcription region	-	2688		ENSG00000122359.18	58117
chr10	80207386	80207760			covers exon(s)	inside	282	covers exon(s)	0	2	2	inside transcription region	-	1200		ENSG00000306666.1	376730
chr10	80407686	80407862			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	6	5' UTR	+	24279		ENSG00000122378.14	58150
chr10	80450155	80451948			promoter	promoter	2317				6		+	63951		ENSG00000108219.17	40361
chr10	80535746	80536387			inside exon	inside	1209	inside exon	0	2	2	inside transcription region	-	2000		ENSG00000226659.3	191129
chr10	83174150	83176146			downstream	downstream	47110				4		-	34270		ENSG00000303943.1	368376
chr10	83457426	83457714			inside intron	inside	126936	inside intron	-11598	5	6	inside transcription region	-	147337		ENSG00000309992.1	384955
chr10	86388678	86389222			downstream	downstream	11721				3		-	5756		ENSG00000287475.1	312516
chr10	86929533	86929653			inside exon	inside	172920	inside exon	0	14	14	3'UTR	+	173146		ENSG00000107779.16	39731
chr10	86942698	86942903			inside exon	inside	14712	inside exon	0	6	7	inside transcription region	-	22075		ENSG00000173269.14	133898
